transaction_id,transaction_date,transaction_time,account_id,account_name,account_type,account_owner,description,category,subcategory,amount,transaction_type,balance_after,is_recurring,recurring_frequency,notes
TXN-993A1BF07FF7,2024-09-05,17:43:51,ACC-JOINT-CHK,Joint Checking,Checking,Joint,City Water Dept,Utilities,Water/Sewer,-78.33,Expense,165973.4,True,Monthly,
TXN-BD40F8A47DD4,2024-09-06,09:16:33,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ABC Company,Salary,User2,3831.95,Income,186838.28,True,Biweekly,
TXN-6FFEA274BDF7,2024-09-06,14:49:43,ACC-USER1-CHK,User1 Checking,Checking,User1,Uber Eats,Dining,Delivery,-44.4,Expense,-1310.26,False,,
TXN-695588A397B6,2024-09-06,17:42:22,ACC-USER1-CHK,User1 Checking,Checking,User1,McDonald's,Dining,Fast Food,-18.69,Expense,-1265.86,False,,
TXN-F41440686500,2024-09-06,18:57:51,ACC-USER2-CHK,User2 Checking,Checking,User2,Taco Bell,Dining,Fast Food,-13.48,Expense,-1483.45,False,,
TXN-00AABD556A1E,2024-09-07,07:56:46,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,445.82,Transfer,-144.16,True,Biweekly,
TXN-7020FCC20E8D,2024-09-07,14:51:18,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Buffalo Wild Wings,Dining,Restaurants,-28.14,Expense,149527.48,False,,
TXN-E02C246D3E9A,2024-09-07,16:36:40,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-445.82,Transfer,128433.44,True,Biweekly,
TXN-BE8E6EAEE231,2024-09-07,20:42:56,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Speedway,Transportation,Gas,-59.71,Expense,147873.79,False,,
TXN-20677CE30086,2024-09-08,07:43:56,ACC-USER2-CHK,User2 Checking,Checking,User2,Audible,Subscriptions,Various,-14.95,Expense,-5902.23,True,Monthly,
TXN-C6866A894453,2024-09-08,07:54:30,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Netflix,Entertainment,Streaming,-15.99,Expense,181065.15,True,Monthly,
TXN-3244C0371428,2024-09-08,10:28:38,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,422.8,Transfer,-575.32,True,Biweekly,
TXN-87EA872DAB2A,2024-09-08,11:42:25,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Target,Groceries,Supermarket,-159.82,Expense,155144.23,False,,
TXN-6B77595F7C0C,2024-09-08,17:31:08,ACC-USER1-CHK,User1 Checking,Checking,User1,Olive Garden,Dining,Restaurants,-34.96,Expense,-1230.2,False,,
TXN-686A1DD3356D,2024-09-08,20:18:05,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-422.8,Transfer,128010.64,True,Biweekly,
TXN-57A6CF14E982,2024-09-09,13:00:45,ACC-USER1-CHK,User1 Checking,Checking,User1,Uber Eats,Dining,Delivery,-44.26,Expense,-1509.52,False,,
TXN-6371CA181BB4,2024-09-09,14:50:13,ACC-USER1-CHK,User1 Checking,Checking,User1,Applebee's,Dining,Restaurants,-60.84,Expense,-1424.55,False,,
TXN-22BBF2382239,2024-09-10,17:42:27,ACC-USER1-CHK,User1 Checking,Checking,User1,Taco Bell,Dining,Fast Food,-12.44,Expense,-1465.26,False,,
TXN-39024F80F6AC,2024-09-10,19:50:04,ACC-USER2-CHK,User2 Checking,Checking,User2,Uber Eats,Dining,Delivery,-50.26,Expense,-1574.62,False,,
TXN-F87A2ACA1C7A,2024-09-10,21:21:50,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Comcast Internet,Utilities,Internet,-80,Expense,182501.14,True,Monthly,
TXN-40E6A2296D34,2024-09-10,21:41:39,ACC-USER1-CHK,User1 Checking,Checking,User1,iCloud Storage,Subscriptions,Various,-2.99,Expense,-5078.48,True,Monthly,
TXN-F43BBC4A7A9C,2024-09-11,07:54:21,ACC-USER1-CHK,User1 Checking,Checking,User1,McDonald's,Dining,Fast Food,-16.4,Expense,-1440.95,False,,
TXN-792FD8984BBF,2024-09-11,13:58:05,ACC-USER1-CHK,User1 Checking,Checking,User1,Chipotle,Dining,Restaurants,-53.45,Expense,-1363.71,False,,
TXN-B889046B6576,2024-09-12,10:12:52,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Spotify Family,Entertainment,Streaming,-16.99,Expense,181048.16,True,Monthly,
TXN-508FCCDCF367,2024-09-12,11:27:31,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Gas Utility,Utilities,Gas,-106.06,Expense,166051.73,True,Monthly,
TXN-C93A91BCDA86,2024-09-12,18:44:28,ACC-USER2-CHK,User2 Checking,Checking,User2,Dunkin,Dining,Fast Food,-14.29,Expense,-1510.98,False,,
TXN-05D165FC5AAB,2024-09-13,09:47:16,ACC-USER1-CHK,User1 Checking,Checking,User1,BP,Transportation,Gas,-68.25,Expense,-3723.11,False,,
TXN-A1521735BAC5,2024-09-13,10:10:29,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ACME Corporation,Salary,User1,4134.23,Income,88153.77,True,Biweekly,
TXN-324738675C99,2024-09-13,15:27:29,ACC-USER2-CHK,User2 Checking,Checking,User2,Chick-fil-A,Dining,Fast Food,-13.38,Expense,-1524.36,False,,
TXN-FBF00BB1EA36,2024-09-14,21:47:15,ACC-USER1-CHK,User1 Checking,Checking,User1,McDonald's,Dining,Fast Food,-11.87,Expense,-1452.82,False,,
TXN-92A100CA0102,2024-09-15,12:07:51,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Property Tax Payment,Housing,Property Tax,-550,Expense,124735.38,True,Quarterly,
TXN-5FE23FAB49A6,2024-09-15,12:24:58,ACC-USER2-CHK,User2 Checking,Checking,User2,Peloton App,Subscriptions,Various,-12.99,Expense,-5915.22,True,Monthly,
TXN-C59A0D051B49,2024-09-15,15:52:00,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Costco,Groceries,Warehouse,-319.16,Expense,154634.2,False,,
TXN-2CB3F26E5972,2024-09-15,17:55:47,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Auto Loan - Chase,Transportation,Car Payment,-425,Expense,181936.14,True,Monthly,
TXN-DB8A1E4344CC,2024-09-15,21:26:51,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Verizon Wireless - Family Plan,Utilities,Phone,-140,Expense,182361.14,True,Monthly,
TXN-9CBF3909F465,2024-09-16,12:16:20,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Whole Foods,Groceries,Supermarket,-190.87,Expense,154953.36,False,,
TXN-1E676DCCADDF,2024-09-16,12:44:09,ACC-USER1-CHK,User1 Checking,Checking,User1,Subway,Dining,Fast Food,-16.34,Expense,-1604.56,False,,
TXN-B868780FEB12,2024-09-17,15:10:31,ACC-USER1-CHK,User1 Checking,Checking,User1,Panda Express,Dining,Fast Food,-12.37,Expense,-1631.91,False,,
TXN-94383D7F858B,2024-09-17,16:03:55,ACC-USER1-CHK,User1 Checking,Checking,User1,Uber Eats,Dining,Delivery,-48.99,Expense,-1680.9,False,,
TXN-D40CA322348B,2024-09-17,20:26:34,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Electric Company,Utilities,Electric,-131.72,Expense,166157.79,True,Monthly,
TXN-997F94DF3C97,2024-09-18,12:38:24,ACC-USER2-CHK,User2 Checking,Checking,User2,Buffalo Wild Wings,Dining,Restaurants,-50.98,Expense,-1625.6,False,,
TXN-EC36BEEA55DB,2024-09-18,20:24:35,ACC-JOINT-CHK,Joint Checking,Checking,Joint,DoorDash,Dining,Delivery,-43.04,Expense,149427.89,False,,
TXN-F9CAD918A453,2024-09-18,21:29:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Disney+,Entertainment,Streaming,-13.99,Expense,181034.17,True,Monthly,
TXN-721D76483D9E,2024-09-19,16:11:52,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-15.82,Expense,-1641.42,False,,
TXN-42146A8E7CB1,2024-09-20,10:59:34,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Payroll - ABC Company Inc,Salary,User2,3874.49,Income,190712.77,True,Biweekly,
TXN-FBCC08429D08,2024-09-20,16:24:27,ACC-USER1-CHK,User1 Checking,Checking,User1,Taco Bell,Dining,Fast Food,-14.98,Expense,-1619.54,False,,
TXN-DFE89D940BFB,2024-09-20,19:07:24,ACC-USER2-CHK,User2 Checking,Checking,User2,Adobe Creative Cloud,Subscriptions,Various,-54.99,Expense,-5970.21,True,Monthly,
TXN-2FCF6887EAB2,2024-09-20,19:15:17,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Geico Auto Insurance,Transportation,Car Insurance,-185,Expense,181751.14,True,Monthly,
TXN-F750A3FD2F36,2024-09-21,10:53:26,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,449.28,Transfer,305.12,True,Biweekly,
TXN-CE65A6AF3805,2024-09-21,17:05:14,ACC-USER1-CHK,User1 Checking,Checking,User1,BP,Transportation,Gas,-42.12,Expense,-3765.23,False,,
TXN-9D402B36CF6F,2024-09-21,17:08:20,ACC-USER1-CHK,User1 Checking,Checking,User1,Wendy's,Dining,Fast Food,-8.98,Expense,-1588.22,False,,
TXN-824CCBFAD56E,2024-09-21,20:30:10,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-449.28,Transfer,127561.37,True,Biweekly,
TXN-715407122DB1,2024-09-22,10:29:07,ACC-USER1-CHK,User1 Checking,Checking,User1,Five Guys,Dining,Restaurants,-69.72,Expense,-1579.24,False,,
TXN-A04B7E5B9E4B,2024-09-22,19:11:39,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,410.08,Transfer,-165.23,True,Biweekly,
TXN-7D930732EB22,2024-09-22,19:37:52,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-410.08,Transfer,127151.28,True,Biweekly,
TXN-386719FFB955,2024-09-23,08:48:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Rite Aid,Healthcare,Pharmacy,-45.49,Expense,146514.76,False,,
TXN-FE24BC5FB861,2024-09-23,10:33:23,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-196.28,Expense,154437.92,False,,
TXN-231436D5FB2C,2024-09-23,14:16:22,ACC-USER1-CHK,User1 Checking,Checking,User1,Subway,Dining,Fast Food,-16.43,Expense,-1818.59,False,,
TXN-0612782FCA86,2024-09-24,16:47:49,ACC-USER1-CHK,User1 Checking,Checking,User1,Five Guys,Dining,Restaurants,-64.12,Expense,-1802.16,False,,
TXN-410DA1358F55,2024-09-25,08:24:55,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Student Loan Payment - Navient,Debt,Student Loan,-350,Expense,181081.14,True,Monthly,
TXN-96D18A9974EE,2024-09-25,13:50:56,ACC-USER1-CHK,User1 Checking,Checking,User1,Exxon,Transportation,Gas,-50.23,Expense,-3815.46,False,,
TXN-7402827E8DB8,2024-09-25,15:13:27,ACC-USER2-CHK,User2 Checking,Checking,User2,Starbucks,Dining,Fast Food,-10.88,Expense,-1665.43,False,,
TXN-531B7BEF905E,2024-09-25,18:31:07,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Costco,Groceries,Warehouse,-312.38,Expense,153974.34,False,,
TXN-D1DF87A7BE20,2024-09-26,14:10:05,ACC-USER1-CHK,User1 Checking,Checking,User1,Buffalo Wild Wings,Dining,Restaurants,-57.14,Expense,-1738.04,False,,
TXN-CB944896748F,2024-09-26,19:34:02,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Dental Cleaning,Healthcare,Dental,-120.49,Expense,146128.62,False,,
TXN-1F7D2910A154,2024-09-26,20:31:28,ACC-USER2-CHK,User2 Checking,Checking,User2,Amazon.com,Shopping,Online Shopping,-41.83,Expense,-5006.82,False,,
TXN-A0F094964DC8,2024-09-27,11:02:17,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Chipotle,Dining,Restaurants,-36.23,Expense,149391.66,False,,
TXN-F0CAD4BDE812,2024-09-27,18:35:14,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ACME Corporation,Salary,User1,4175.89,Income,92329.66,True,Biweekly,
TXN-6C4B7B8DFC9B,2024-09-27,19:34:52,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-13.13,Expense,-1654.55,False,,
TXN-E624CF03D4F6,2024-09-28,08:17:49,ACC-USER1-SAV,User1 Savings,Savings,User1,Interest Payment,Interest,Savings,48.79,Interest,14833.37,True,Monthly,
TXN-F79FC333F7C3,2024-09-28,13:22:42,ACC-USER2-SAV,User2 Savings,Savings,User2,Interest Payment,Interest,Savings,34.9,Interest,10609.97,True,Monthly,
TXN-11D6B7EFFC45,2024-09-28,17:00:10,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Interest Payment,Interest,Savings,105.03,Interest,31932.96,True,Monthly,
TXN-E6B4130CD207,2024-09-29,10:17:35,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Walmart,Groceries,Supermarket,-151.2,Expense,154286.72,False,,
TXN-033684FF5120,2024-09-29,17:27:10,ACC-USER2-CHK,User2 Checking,Checking,User2,Grubhub,Dining,Delivery,-29.86,Expense,-1695.29,False,,
TXN-D43683BC41FB,2024-09-29,19:51:15,ACC-USER1-CHK,User1 Checking,Checking,User1,McDonald's,Dining,Fast Food,-14.73,Expense,-1833.32,False,,
TXN-A3AD3E02D01B,2024-10-01,11:52:50,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Mortgage Payment - Wells Fargo,Housing,Mortgage/Rent,-2200,Expense,178834.17,True,Monthly,
TXN-AFDCFE41756A,2024-10-01,15:52:49,ACC-USER1-CHK,User1 Checking,Checking,User1,Gym Membership,Subscriptions,Various,-45,Expense,-5188.47,True,Monthly,
TXN-E9E4BCC999BF,2024-10-01,20:14:14,ACC-JOINT-CHK,Joint Checking,Checking,Joint,HOA Monthly Dues,Housing,HOA Fees,-150,Expense,178684.17,True,Monthly,
TXN-B0C82B2834B1,2024-10-01,20:30:23,ACC-USER1-CHK,User1 Checking,Checking,User1,ATM Fee - Out of Network,Fees,Bank/ATM,-3.5,Fee,1787.38,False,,
TXN-5493825DC02C,2024-10-01,20:34:21,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Health Insurance - Blue Cross,Healthcare,Insurance Premium,-320,Expense,177409.17,True,Monthly,
TXN-263EB0D78783,2024-10-02,09:06:01,ACC-JOINT-SAV,Joint Savings,Savings,Joint,Transfer from Joint Checking,Transfer,Monthly Savings Goal,500,Transfer,30000.0,True,Monthly,
TXN-7F9F321E2E02,2024-10-02,10:24:24,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to Joint Savings,Transfer,Monthly Savings Goal,-500,Transfer,126651.28,True,Monthly,
TXN-31CB09162904,2024-10-02,14:09:36,ACC-USER2-CHK,User2 Checking,Checking,User2,Subway,Dining,Fast Food,-10.86,Expense,-1724.52,False,,
TXN-86597DA43224,2024-10-02,14:54:07,ACC-USER1-CHK,User1 Checking,Checking,User1,Speedway,Transportation,Gas,-69.58,Expense,-3885.04,False,,
TXN-65B048458D87,2024-10-02,18:18:18,ACC-USER1-CHK,User1 Checking,Checking,User1,Cheesecake Factory,Dining,Restaurants,-50.37,Expense,-1883.69,False,,
TXN-D5ABF46843D3,2024-10-02,21:03:17,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-18.37,Expense,-1713.66,False,,
TXN-733F4FEC1476,2024-10-03,20:49:54,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Instacart,Dining,Delivery,-48.54,Expense,149307.86,False,,
TXN-FE10258DC48C,2024-10-04,10:45:19,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ABC Company,Salary,User2,3851.05,Income,194563.82,True,Biweekly,
TXN-D35AE1DB0DC7,2024-10-05,07:42:12,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Homeowners Insurance - State Farm,Housing,Home Insurance,-125,Expense,178559.17,True,Monthly,
TXN-2321C5250DD9,2024-10-05,07:44:33,ACC-USER2-SAV,User2 Savings,Savings,User2,Transfer from User2 Checking,Transfer,Automatic Savings,150,Transfer,10000.0,True,Monthly,
TXN-9E2FE3497BD4,2024-10-05,11:34:46,ACC-USER1-CHK,User1 Checking,Checking,User1,NYT Digital Subscription,Subscriptions,Various,-17,Expense,-5140.48,True,Monthly,
TXN-75B336D8DEA8,2024-10-05,11:35:00,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Kroger,Groceries,Supermarket,-157.73,Expense,153816.61,False,,
TXN-63EFE8A2C2D9,2024-10-05,13:23:55,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer to User2 Savings,Transfer,Automatic Savings,-150,Transfer,297.95,True,Monthly,
TXN-D2C36E38105D,2024-10-05,14:04:40,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-12.47,Expense,-1736.99,False,,
TXN-0BD01D65503C,2024-10-05,17:27:33,ACC-USER1-SAV,User1 Savings,Savings,User1,Transfer from User1 Checking,Transfer,Automatic Savings,200,Transfer,14000.0,True,Monthly,
TXN-DBBE30FC319D,2024-10-05,17:42:44,ACC-USER1-CHK,User1 Checking,Checking,User1,DoorDash,Dining,Delivery,-34.42,Expense,-1929.69,False,,
TXN-9BE1006EB3F5,2024-10-05,21:49:43,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer to User1 Savings,Transfer,Automatic Savings,-200,Transfer,629.26,True,Monthly,
TXN-19BC9C4CEEDB,2024-10-06,10:09:45,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-11.58,Expense,-1895.27,False,,
TXN-CA8BD58492DD,2024-10-06,16:22:34,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Outback Steakhouse,Dining,Restaurants,-35.26,Expense,149356.4,False,,
TXN-43EBFB8EC936,2024-10-06,18:59:56,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-15.17,Expense,-1752.16,False,,
TXN-F7F1E941F5AE,2024-10-07,07:07:59,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-12.49,Expense,-1764.65,False,,
TXN-F6D7D128C191,2024-10-07,09:03:25,ACC-USER2-CHK,User2 Checking,Checking,User2,Grubhub,Dining,Delivery,-36.74,Expense,-1819.48,False,,
TXN-44CBC68DC17F,2024-10-07,17:26:52,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,370.23,Transfer,475.36,True,Biweekly,
TXN-FE1BAE4F3B3E,2024-10-07,20:58:32,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-370.23,Transfer,126281.05,True,Biweekly,
TXN-4BDF1BA586DD,2024-10-08,08:11:30,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-364.96,Transfer,125916.09,True,Biweekly,
TXN-BA162264C724,2024-10-08,08:41:23,ACC-USER2-CHK,User2 Checking,Checking,User2,Wendy's,Dining,Fast Food,-18.09,Expense,-1782.74,False,,
TXN-D24E7633CB16,2024-10-08,11:11:37,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Netflix,Entertainment,Streaming,-15.99,Expense,177043.18,True,Monthly,
TXN-900D1E3B5A19,2024-10-08,12:32:51,ACC-USER2-CHK,User2 Checking,Checking,User2,Audible,Subscriptions,Various,-14.95,Expense,-5985.16,True,Monthly,
TXN-29BD4DD8466E,2024-10-08,12:35:36,ACC-USER1-CHK,User1 Checking,Checking,User1,Buffalo Wild Wings,Dining,Restaurants,-65.23,Expense,-2031.16,False,,
TXN-AC938937B95C,2024-10-08,21:39:38,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,364.96,Transfer,49.72,True,Biweekly,
TXN-753EF88AD19B,2024-10-08,21:43:48,ACC-USER1-CHK,User1 Checking,Checking,User1,Cheesecake Factory,Dining,Restaurants,-33.12,Expense,-2064.28,False,,
TXN-BDB5BDE02CBF,2024-10-09,15:01:58,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Gas Utility,Utilities,Gas,-61.74,Expense,165769.59,True,Monthly,
TXN-903ABDE49BAB,2024-10-10,11:01:58,ACC-USER1-CHK,User1 Checking,Checking,User1,iCloud Storage,Subscriptions,Various,-2.99,Expense,-5143.47,True,Monthly,
TXN-27AE7096336F,2024-10-10,13:21:17,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Comcast Internet,Utilities,Internet,-80,Expense,178479.17,True,Monthly,
TXN-996BF8BBEC9D,2024-10-10,16:39:04,ACC-USER2-CHK,User2 Checking,Checking,User2,Shell,Transportation,Gas,-45.34,Expense,-4118.43,False,,
TXN-412A0FEA5569,2024-10-10,20:05:50,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Amazon.com,Shopping,Online Shopping,-94.33,Expense,147165.44,False,,
TXN-35D71C0CC428,2024-10-11,10:52:02,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Payroll Deposit - ACME Corp,Salary,User1,4236.92,Income,96566.58,True,Biweekly,
TXN-E18EABC8E944,2024-10-11,21:56:57,ACC-USER2-CHK,User2 Checking,Checking,User2,ATM Fee - Out of Network,Fees,Bank/ATM,-3.5,Fee,1212.55,False,,
TXN-E6E6BB8C06BE,2024-10-12,11:02:06,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Spotify Family,Entertainment,Streaming,-16.99,Expense,177026.19,True,Monthly,
TXN-542EBF9CD404,2024-10-12,13:41:05,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Grubhub,Dining,Delivery,-34.59,Expense,149273.27,False,,
TXN-5C5C700408A0,2024-10-12,21:07:29,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Kroger,Groceries,Supermarket,-121.01,Expense,153695.6,False,,
TXN-BA3D06EB4D8C,2024-10-13,10:27:52,ACC-USER1-CHK,User1 Checking,Checking,User1,Olive Garden,Dining,Restaurants,-36.24,Expense,-1965.93,False,,
TXN-5F3EC6B150E3,2024-10-13,13:12:44,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-14.7,Expense,-2078.98,False,,
TXN-B724CAB95C7B,2024-10-14,16:14:33,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Outback Steakhouse,Dining,Restaurants,-53.78,Expense,149219.49,False,,
TXN-254B562DC8CA,2024-10-14,17:47:09,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-14.72,Expense,-2120.27,False,,
TXN-D970C7B3680E,2024-10-15,11:22:41,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Auto Loan - Chase,Transportation,Car Payment,-425,Expense,177914.17,True,Monthly,
TXN-C2971DDD5088,2024-10-15,15:28:31,ACC-USER2-CHK,User2 Checking,Checking,User2,Peloton App,Subscriptions,Various,-12.99,Expense,-5998.15,True,Monthly,
TXN-7BF231608C9B,2024-10-15,20:04:49,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Verizon Wireless - Family Plan,Utilities,Phone,-140,Expense,178339.17,True,Monthly,
TXN-A20F81FE6B78,2024-10-17,08:33:36,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-12.3,Expense,-2105.55,False,,
TXN-02EB6329F7B6,2024-10-17,13:33:19,ACC-USER2-CHK,User2 Checking,Checking,User2,Exxon,Transportation,Gas,-59.98,Expense,-4178.41,False,,
TXN-CE2070C03ED3,2024-10-17,17:01:05,ACC-JOINT-CHK,Joint Checking,Checking,Joint,City Water Dept,Utilities,Water/Sewer,-72.24,Expense,165697.35,True,Monthly,
TXN-3920E65C28F1,2024-10-17,20:29:58,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Electric Company,Utilities,Electric,-142.07,Expense,165831.33,True,Monthly,
TXN-C06DFDAE8BC7,2024-10-18,16:27:22,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Disney+,Entertainment,Streaming,-13.99,Expense,177012.2,True,Monthly,
TXN-881ABF6DC58C,2024-10-18,17:23:28,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Salary - ABC Company,Salary,User2,3779.8,Income,198343.62,True,Biweekly,
TXN-4D7071E1C218,2024-10-18,21:06:08,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Instacart,Dining,Delivery,-29.9,Expense,149189.59,False,,
TXN-BCF273DDF05E,2024-10-19,12:52:07,ACC-USER2-CHK,User2 Checking,Checking,User2,Buffalo Wild Wings,Dining,Restaurants,-79.49,Expense,-1898.97,False,,
TXN-5844F0119FE4,2024-10-19,13:05:46,ACC-USER1-CHK,User1 Checking,Checking,User1,Chick-fil-A,Dining,Fast Food,-14.27,Expense,-2093.25,False,,
TXN-6F73B090D42F,2024-10-19,18:26:43,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Rite Aid,Healthcare,Pharmacy,-17.58,Expense,146497.18,False,,
TXN-315BC0A1DB98,2024-10-20,07:18:57,ACC-USER2-CHK,User2 Checking,Checking,User2,Adobe Creative Cloud,Subscriptions,Various,-54.99,Expense,-6053.14,True,Monthly,
TXN-881210A23852,2024-10-20,12:27:20,ACC-USER1-CHK,User1 Checking,Checking,User1,DoorDash,Dining,Delivery,-39.36,Expense,-2159.63,False,,
TXN-029D0166EDB1,2024-10-20,15:25:43,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Geico Auto Insurance,Transportation,Car Insurance,-185,Expense,177729.17,True,Monthly,
TXN-00C2E84766D5,2024-10-20,21:19:08,ACC-USER2-CHK,User2 Checking,Checking,User2,McDonald's,Dining,Fast Food,-18.76,Expense,-1917.73,False,,
TXN-F96168252AA6,2024-10-21,18:18:32,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Trader Joe's,Groceries,Supermarket,-185.21,Expense,153510.39,False,,
TXN-25A9C5501607,2024-10-21,19:07:05,ACC-USER1-CHK,User1 Checking,Checking,User1,Transfer from Joint Checking,Transfer,Personal Spending Allowance,353.9,Transfer,829.26,True,Biweekly,
TXN-675297D0523D,2024-10-21,19:34:32,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User1 Checking,Transfer,Personal Spending Allowance,-353.9,Transfer,125562.19,True,Biweekly,
TXN-9A42F47274F5,2024-10-22,07:37:04,ACC-USER1-CHK,User1 Checking,Checking,User1,Panda Express,Dining,Fast Food,-8.55,Expense,-2204.9,False,,
TXN-672E45A9C47F,2024-10-22,09:57:38,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Transfer to User2 Checking,Transfer,Personal Spending Allowance,-398.22,Transfer,125163.96,True,Biweekly,
TXN-14B7F3B8F6C3,2024-10-22,15:38:38,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Panera Bread,Dining,Restaurants,-44.55,Expense,149145.04,False,,
TXN-2DC537A8D253,2024-10-22,15:47:56,ACC-JOINT-CHK,Joint Checking,Checking,Joint,Costco,Groceries,Warehouse,-215.63,Expense,153172.19,False,,
TXN-2BCD8634D70D,2024-10-22,15:52:00,ACC-USER2-CHK,User2 Checking,Checking,User2,Transfer from Joint Checking,Transfer,Personal Spending Allowance,398.22,Transfer,447.95,True,Biweekly,
